10180,"Abilene, TX",2008,92.141000,69.648000,42946.000000,46609.0014217340814621,138,271,168,High Income / Low Cost,NULL,NULL,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10180,"Abilene, TX",2009,89.362000,63.982000,42228.000000,47254.9853405250553927,119,307,172,High Income / Low Cost,-2.779000,645.9839187909739306,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10180,"Abilene, TX",2010,92.924000,72.238000,41624.000000,44793.5947656149111102,174,255,198,Low Income / Low Cost,3.562000,-2461.3905749101442825,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10180,"Abilene, TX",2011,92.455000,70.345000,42998.000000,46506.9493266994754205,160,268,178,High Income / Low Cost,-0.469000,1713.3545610845643103,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10180,"Abilene, TX",2012,94.061000,74.574000,42983.000000,45696.9413465729686055,184,229,192,Low Income / Low Cost,1.606000,-810.0079801265068150,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10180,"Abilene, TX",2013,92.484000,69.943000,44231.000000,47825.5698282946239350,113,278,149,High Income / Low Cost,-1.577000,2128.6284817216553295,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10180,"Abilene, TX",2014,94.554000,76.865000,45226.000000,47830.8691329822112232,146,199,154,High Income / Low Cost,2.070000,5.2993046875872882,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10180,"Abilene, TX",2015,92.854000,69.747000,44222.000000,47625.3042410666207164,180,246,205,Low Income / Low Cost,-1.700000,-205.5648919155905068,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10180,"Abilene, TX",2016,93.274000,70.996000,42828.000000,45916.3325256770375453,245,240,253,Low Income / Low Cost,0.420000,-1708.9717153895831711,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10180,"Abilene, TX",2017,93.778000,76.718000,43189.000000,46054.5117191665422594,265,205,261,Low Income / Low Cost,0.504000,138.1791934895047141,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10180,"Abilene, TX",2018,92.299000,76.754000,45542.000000,49341.8130207261183761,227,232,231,Low Income / Low Cost,-1.479000,3287.3013015595761167,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10180,"Abilene, TX",2019,92.414000,75.659000,47242.000000,51119.9601791936286710,214,229,229,Low Income / Low Cost,0.115000,1778.1471584675102949,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10180,"Abilene, TX",2020,90.300000,66.341000,50809.000000,56266.8881506090808416,195,267,211,Low Income / Low Cost,-2.114000,5146.9279714154521706,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10180,"Abilene, TX",2021,91.698000,71.042000,52187.000000,56911.8192326986411917,200,247,214,Low Income / Low Cost,1.398000,644.9310820895603501,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10180,"Abilene, TX",2022,91.498000,75.389000,50484.000000,55174.9765022186277296,197,230,212,Low Income / Low Cost,-0.200000,-1736.8427304800134621,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10180,"Abilene, TX",2023,89.849000,73.614000,51864.000000,57723.5138955358434707,155,286,202,Low Income / Low Cost,-1.649000,2548.5373933172157411,-2.775553487566819,-2.702917035646784,12.917700,0,0.7972709551656920077,Value Improved
10420,"Akron, OH",2008,92.516000,84.898000,46572.000000,50339.4007523023044663,69,257,93,High Income / Low Cost,NULL,NULL,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10420,"Akron, OH",2009,95.218000,82.794000,43887.000000,46091.0752168707597303,139,169,130,High Income / High Cost,2.702000,-4248.3255354315447360,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10420,"Akron, OH",2010,93.260000,80.823000,45209.000000,48476.3028093502037315,85,241,105,High Income / Low Cost,-1.958000,2385.2275924794440012,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10420,"Akron, OH",2011,94.064000,80.450000,45696.000000,48579.6904235414186086,100,209,114,High Income / Low Cost,0.804000,103.3876141912148771,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10420,"Akron, OH",2012,95.495000,84.140000,45640.000000,47793.0781716320226190,129,172,127,High Income / High Cost,1.431000,-786.6122519093959896,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10420,"Akron, OH",2013,95.242000,83.098000,45739.000000,48023.9810167783120892,108,184,112,High Income / High Cost,-0.253000,230.9028451462894702,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10420,"Akron, OH",2014,94.981000,77.733000,47079.000000,49566.7554563544287805,98,181,107,High Income / High Cost,-0.261000,1542.7744395761166913,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10420,"Akron, OH",2015,95.596000,83.326000,48162.000000,50380.7690698355579731,125,165,117,High Income / High Cost,0.615000,814.0136134811291926,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10420,"Akron, OH",2016,95.343000,82.327000,48672.000000,51049.3691199144142727,114,177,115,High Income / High Cost,-0.253000,668.6000500788562996,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10420,"Akron, OH",2017,95.359000,82.900000,49641.000000,52056.9636846023972567,120,169,118,High Income / High Cost,0.016000,1007.5945646879829840,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10420,"Akron, OH",2018,94.251000,81.409000,51218.000000,54342.1289959788225059,98,171,107,High Income / High Cost,-1.108000,2285.1653113764252492,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10420,"Akron, OH",2019,94.697000,80.861000,52106.000000,55023.9183923461144492,116,165,116,High Income / High Cost,0.446000,681.7893963672919433,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10420,"Akron, OH",2020,93.516000,81.775000,55749.000000,59614.3975362504812011,100,179,116,High Income / High Cost,-1.181000,4590.4791439043667519,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10420,"Akron, OH",2021,93.513000,80.338000,58642.000000,62709.9975404489215403,92,186,99,High Income / High Cost,-0.003000,3095.6000041984403392,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10420,"Akron, OH",2022,92.128000,76.581000,55850.000000,60622.1778395276137548,95,206,112,High Income / Low Cost,-1.385000,-2087.8197009213077855,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10420,"Akron, OH",2023,92.827000,77.466000,56355.000000,60709.7073049866956812,100,185,115,High Income / High Cost,0.699000,87.5294654590819264,-1.974719368089802,-4.198562966077590,10.333300,0,1.8155080213903743315,Value Improved
10500,"Albany, GA",2008,86.450000,50.702000,37615.000000,43510.6998264893001735,218,353,318,Low Income / Low Cost,NULL,NULL,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10500,"Albany, GA",2009,85.598000,53.215000,38769.000000,45291.9460735063903362,168,355,274,Low Income / Low Cost,-0.852000,1781.2462470170901627,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10500,"Albany, GA",2010,87.231000,52.876000,38478.000000,44110.4653162293221447,192,363,287,Low Income / Low Cost,1.633000,-1181.4807572770681915,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10500,"Albany, GA",2011,87.701000,53.790000,39716.000000,45285.6865942235550336,187,359,267,Low Income / Low Cost,0.470000,1175.2212779942328889,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10500,"Albany, GA",2012,87.383000,52.159000,39273.000000,44943.5244841674009819,203,366,287,Low Income / Low Cost,-0.318000,-342.1621100561540517,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10500,"Albany, GA",2013,88.070000,54.825000,38234.000000,43413.1940501873509708,232,362,304,Low Income / Low Cost,0.687000,-1530.3304339800500111,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10500,"Albany, GA",2014,88.432000,53.775000,38604.000000,43653.8809480730957120,251,352,317,Low Income / Low Cost,0.362000,240.6868978857447412,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10500,"Albany, GA",2015,88.002000,52.892000,39621.000000,45022.8403899911365651,259,356,333,Low Income / Low Cost,-0.430000,1368.9594419180408531,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10500,"Albany, GA",2016,89.286000,54.081000,39367.000000,44090.8989091234908048,296,327,344,Low Income / Low Cost,1.284000,-931.9414808676457603,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10500,"Albany, GA",2017,87.291000,51.985000,40582.000000,46490.4743902578730912,251,349,330,Low Income / Low Cost,-1.995000,2399.5754811343822864,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10500,"Albany, GA",2018,86.489000,51.306000,41060.000000,47474.2452797465573657,273,362,337,Low Income / Low Cost,-0.802000,983.7708894886842745,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10500,"Albany, GA",2019,84.164000,47.982000,43647.000000,51859.4648543320184402,196,377,311,Low Income / Low Cost,-2.325000,4385.2195745854610745,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10500,"Albany, GA",2020,83.820000,49.985000,48123.000000,57412.3120973514674302,156,372,286,Low Income / Low Cost,-0.344000,5552.8472430194489900,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10500,"Albany, GA",2021,89.335000,56.503000,48389.000000,54165.7804891699781720,278,306,313,Low Income / Low Cost,5.515000,-3246.5316081814892582,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10500,"Albany, GA",2022,86.109000,50.375000,46867.000000,54427.5279006840167694,215,369,294,Low Income / Low Cost,-3.226000,261.7474115140385974,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10500,"Albany, GA",2023,86.405000,50.034000,46724.000000,54075.5743301892251606,241,363,310,Low Income / Low Cost,0.296000,-351.9535704947916088,2.662658618886935,4.276603726397399,4.273200,0,0.9156626506024096385,Value Improved
10540,"Albany-Lebanon, OR",2008,99.418000,91.896000,34927.000000,35131.4651270393691283,363,82,355,Low Income / High Cost,NULL,NULL,1.574956062415645,3.106975679978645,7.030400,1,2.0092478421701602959,Value Improved
10540,"Albany-Lebanon, OR",2009,100.044000,104.562000,34502.000000,34486.8257966494742313,361,86,351,Low Income / High Cost,0.626000,-644.6393303898948970,1.574956062415645,3.106975679978645,7.030400,1,2.0092478421701602959,Value Improved
10540,"Albany-Lebanon, OR",2010,96.995000,93.066000,36083.000000,37200.8866436414248157,347,130,335,Low Income / High Cost,-3.049000,2714.0608469919505844,1.574956062415645,3.106975679978645,7.030400,1,2.0092478421701602959,Value Improved
10540,"Albany-Lebanon, OR",2011,96.246000,86.582000,36275.000000,37689.8780209047648733,343,154,336,Low Income / High Cost,-0.749000,488.9913772633400576,1.574956062415645,3.106975679978645,7.030400,1,2.0092478421701602959,Value Improved
10540,"Albany-Lebanon, OR",2012,96.604000,95.024000,36529.000000,37813.1340317171131630,343,139,342,Low Income / High Cost,0.358000,123.2560108123482897,1.574956062415645,3.106975679978645,7.030400,1,2.0092478421701602959,Value Improved
10540,"Albany-Lebanon, OR",2013,96.850000,93.456000,36425.000000,37609.7057305110996386,347,136,341,Low Income / High Cost,0.246000,-203.4283012060135244,1.574956062415645,3.106975679978645,7.030400,1,2.0092478421701602959,Value Improved
10540,"Albany-Lebanon, OR",2014,98.775000,101.912000,37521.000000,37986.3325740318906606,361,86,341,Low Income / High Cost,1.925000,376.6268435207910220,1.574956062415645,3.106975679978645,7.030400,1,2.0092478421701602959,Value Improved
10540,"Albany-Lebanon, OR",2015,98.770000,91.420000,39618.000000,40111.3698491444770679,353,92,334,Low Income / High Cost,-0.005000,2125.0372751125864073,1.574956062415645,3.106975679978645,7.030400,1,2.0092478421701602959,Value Improved
10540,"Albany-Lebanon, OR",2016,98.926000,98.352000,40260.000000,40697.0867112791379415,357,85,326,Low Income / High Cost,0.156000,585.7168621346608736,1.574956062415645,3.106975679978645,7.030400,1,2.0092478421701602959,Value Improved
10540,"Albany-Lebanon, OR",2017,98.937000,93.069000,41185.000000,41627.5003284918685628,345,97,321,Low Income / High Cost,0.011000,930.4136172127306213,1.574956062415645,3.106975679978645,7.030400,1,2.0092478421701602959,Value Improved
10540,"Albany-Lebanon, OR",2018,103.270000,102.133000,41019.000000,39720.1510603272973758,364,41,338,Low Income / High Cost,4.333000,-1907.3492681645711870,1.574956062415645,3.106975679978645,7.030400,1,2.0092478421701602959,Value Improved
10540,"Albany-Lebanon, OR",2019,102.987000,104.893000,41693.000000,40483.7503762610814957,368,45,344,Low Income / High Cost,-0.283000,763.5993159337841199,1.574956062415645,3.106975679978645,7.030400,1,2.0092478421701602959,Value Improved
